hbzId	zdbId
HT016216046	2534101-7
HT015059754	2279616-2
HT012345178	917369-9
HT015059761	2279626-5
HT012345198	917390-0
HT016216165	2534223-X
HT016216168	2534226-5
HT016216178	2534237-X
HT017056466	2638800-5
HT012345623	917891-0
HT012345635	917907-0
HT012345639	917911-2
HT012345642	917914-8
HT012634543	1373104-X
HT012332696	882955-X
HT012333080	883448-9
HT012635339	1374126-3
HT012635341	1374130-5
HT017056836	2639208-2
HT017056840	2639212-4
HT017056843	2639215-X
HT015106125	2315800-1
HT012635371	1374165-2
HT017056978	2639356-6
HT016216317	2534386-5
HT012635409	1374211-5
HT013945710	2135869-2
HT015226286	2377653-5
HT016216410	2534521-7
HT015226426	2377825-8
HT016216416	2534527-8
HT012635809	1374812-9
HT012635810	1374813-0
HT012335081	896225-X
HT012335409	896802-0
HT015106551	2315374-X
HT015106553	2315372-6
HT016216612	2534733-0
HT015106757	2315168-7
HT015219212	2376238-X
HT012335904	900308-3
HT012333898	890570-8
HT012336714	901221-7
HT012336729	901242-4
HT012333947	890643-9
HT012334422	895213-9
HT012338400	903289-7
HT012334454	895266-8
HT016216950	2535119-9
HT012334468	895293-0
HT012334664	895632-7
HT016216991	2535165-5
HT016217040	2535221-0
HT012340038	910406-9
HT014945324	2261187-3
HT015059291	2279074-3
HT015059293	2279080-9
HT012340873	911293-5
HT012340887	911310-1
HT012340892	911315-0
HT012340901	911324-1
HT017146188	2651680-9
HT017146222	2651717-6
HT014946093	2261989-6
HT012341729	912222-9
HT012341734	912227-8
HT012342076	913341-0
HT012335992	900399-X
HT012335994	900401-4
HT012335997	900404-X
HT014946278	2262181-7
HT014946317	2262220-2
HT017146274	2651773-5
HT012342610	914064-5
HT014946344	2262247-0
HT012343709	915494-2
HT012336827	901352-0
HT012337649	902371-9
HT012338511	903405-5
HT012338541	903435-3
HT012339311	904548-X
HT012339314	904551-X
HT015226080	2377373-X
HT014832229	2248032-8
HT015226433	2377832-5
HT015219201	2376227-5
HT018731949	2831895-X
HT018731952	2831898-5
HT012345601	917868-5
HT015219428	2376509-4
HT012345608	917875-2
HT012340975	911399-X
HT012340985	911409-9
HT012347238	919796-5
HT015219557	2376667-0
HT012347253	919820-9
HT015219653	2376767-4
HT012347266	919833-7
HT012347440	920030-7
HT012341828	912328-3
HT015226773	2378235-3
HT012635500	1374406-9
HT012339308	904545-4
HT013925433	2134700-1
HT012342965	914516-3
HT017056230	2638532-6
HT014832496	2248307-X
HT015996407	2503819-9
HT015996409	2503821-7
HT013925457	2134724-4
HT012333885	890553-8
HT012343445	915152-7
HT012343724	915512-0
HT017057171	2639553-8
HT015996415	2503827-8
HT017145712	2651153-8
HT015996432	2503845-X
HT012334661	895626-1
HT012334778	895771-X
HT016215626	2534024-4
HT012358735	982354-2
HT012355524	977390-3
HT012355525	977394-0
HT015108589	2313341-7
HT015996610	2504067-4
HT015059752	2279614-9
HT014540160	2207591-4
HT012355725	977691-6
HT015155994	2351644-6
HT012359299	983148-4
HT015108600	2313330-2
HT014540164	2207595-1
HT015996634	2504092-3
HT012361420	986541-X
HT014540166	2207597-5
HT014540168	2207599-9
HT015108609	2313321-1
HT015157502	2350135-2
HT015109759	2312172-5
HT015413102	2404375-8
HT015109764	2312167-1
HT012361540	986734-X
HT015413530	2404952-9
HT012357818	980836-X
HT015156383	2351254-4
HT015413270	2404555-X
HT015158477	2349159-0
HT012358098	981288-X
HT016257880	2540481-7
HT015109201	2312729-6
HT016258053	2540661-9
HT015110332	2311599-3
HT016258060	2540668-1
HT012356796	979330-6
HT015110525	2311406-X
HT012348955	950772-3
HT012357470	980306-3
HT015158677	2348959-5
HT012350211	968155-3
HT012347617	920228-6
HT012358468	981932-0
HT012347898	920552-4
HT012348164	920874-4
HT012348170	920883-5
HT012348173	920887-2
HT015109745	2312186-5
HT015109746	2312185-3
HT015109747	2312184-1
HT015158025	2349612-5
HT014540257	2207691-8
HT015153582	2354056-4
HT015158641	2348995-9
HT012350173	968097-4
HT015154270	2353368-7
HT012348198	920917-7
HT012348200	920922-0
HT015413263	2404548-2
HT012348207	920937-2
HT012348467	948002-X
HT015159195	2348440-8
HT015154478	2353160-5
HT014954611	2264736-3
HT012351145	969763-9
HT014954710	2264840-9
HT012351512	970336-6
HT015996941	2504433-3
HT012351867	970919-8
HT012351874	970933-2
HT014954905	2265038-6
HT012352358	971882-5
HT015108260	2313669-8
HT015159964	2347670-9
HT016206988	2533298-3
HT015414019	2405570-0
HT015155426	2352212-4
HT015160325	2347308-3
HT017056653	2639004-8
HT017056670	2639021-8
HT012349206	951431-4
HT015108418	2313511-6
HT012353043	973154-4
HT017056835	2639207-0
HT014947548	2263493-9
HT014832238	2248042-0
HT015155710	2351928-9
HT014947562	2263507-5
HT014947565	2263510-5
HT014948090	2264055-1
HT012349708	967268-0
HT012354849	976367-3
HT012349921	967621-1
HT012355362	977143-8
HT013945744	2135904-0
HT016257549	2540114-2
HT013945751	2135911-8
HT012355969	978074-9
HT012356086	978260-6
HT012356436	978776-8
HT012356807	979343-4
HT012357083	979756-7
HT016258226	2540361-8
HT012357646	980565-5
HT012351168	969808-5
HT012351516	970342-1
HT015109507	2312423-4
HT012358992	982735-3
HT012359234	983059-5
HT012358716	982332-3
HT012351184	969839-5
HT014832675	2248492-9
HT012351570	970435-8
HT014832799	2248621-5
HT015157467	2350170-4
HT012352411	971978-7
HT015157738	2349899-7
HT015157741	2349896-1
HT015989029	2502824-8
HT015158020	2349617-4
HT015109980	2311951-2
HT013946715	2136893-4
HT013946718	2136896-X
HT012353418	973872-1
HT012361223	986207-9
HT015158287	2349349-5
HT014947127	2263057-0
HT014540191	2207622-0
HT013925078	2134339-1
HT012353639	974257-8
HT013925082	2134343-3
HT012353640	974258-X
HT014947149	2263079-X
HT013925223	2134486-3
HT012361381	986468-4
HT015989452	2503320-7
HT012354339	975594-9
HT018595792	2816610-3
HT012347922	920579-2
HT012348183	920899-9
HT012348206	920935-9
HT012348461	935127-9
HT018679083	2825788-1
HT012354615	976029-5
HT015159442	2348193-6
HT015413768	2405232-2
HT014948433	2264404-0
HT012355377	977164-5
HT012348505	948047-X
HT012349179	951385-1
HT017145780	2651245-2
HT015159955	2347679-5
HT015111269	2310662-1
HT015059750	2279611-3
HT014947561	2263506-3
HT012356634	979086-X
HT012356642	979098-6
HT012356646	979102-4
HT012349440	951964-6
HT018596900	2816686-3
HT014948083	2264048-4
HT012357123	979807-9
HT014540402	2207841-1
HT012349706	967266-7
HT012357622	980530-8
HT012357738	980722-6
HT012357743	980731-7
HT012349941	967671-5
HT012357752	980747-0
HT012357759	980756-1
HT012357763	980762-7
HT012357848	980877-2
HT012350195	968132-2
HT012350215	968162-0
HT014647310	2221887-7
HT014647314	2221891-9
HT012350550	968778-6
HT014540300	2207736-4
HT014540612	2208063-6
HT015153637	2354001-1
HT012361711	986982-7
HT012361721	987007-6
HT012361241	986235-3
HT014540654	2208111-2
HT014540655	2208112-4
HT012347962	920626-7
HT012361232	986217-1
HT012361365	986443-X
HT012348596	948186-2
HT012361384	986472-6
HT012361387	986477-5
HT015158924	2348711-2
HT015158932	2348703-3
HT015158933	2348702-1
HT012348972	950813-2
HT012348977	950830-2
HT012349251	951535-5
HT018679075	2825779-0
HT015997147	2504664-0
HT012349725	967291-6
HT016206641	2532887-6
HT012349742	967311-8
HT015155074	2352564-2
HT015159704	2347931-0
HT013944007	301082-X
HT012350567	968796-8
HT018681815	2826148-3
HT012350593	968843-2
HT014832185	2247984-3
HT015059310	2279104-8
HT015059314	2279109-7
HT015155779	2351859-5
HT012350858	969291-5
HT014947096	2263026-0
HT013945241	2137614-1
HT015059289	2279072-X
HT016257567	2540132-4
HT015108851	2313079-9
HT012351584	970455-3
HT012351605	970493-0
HT012351621	970512-0
HT015413839	2405361-2
HT012349944	967675-2
HT012350199	968141-3
HT012350220	968173-5
HT012350226	968181-4
HT012350528	968747-6
HT012350541	968769-5
HT012351158	969792-5
HT012351169	969810-3
HT012351180	969834-6
HT012351529	970359-7
HT015988786	2502514-4
HT012351541	970381-0
HT013946691	2136868-5
HT013946697	2136874-0
HT015989260	2503094-2
HT012351556	970415-2
HT013925452	2134719-0
HT012352117	971379-7
HT015989273	2503107-7
HT015989275	2503109-0
HT015989280	2503115-6
HT012352380	971912-X
HT012352392	971933-7
HT012352402	971955-6
HT012352870	972811-9
HT012353058	973177-5
HT014540334	2207770-4
HT012353403	973838-1
HT012353416	973866-6
HT012353608	974198-7
HT012353840	974660-2
HT012354850	976368-5
HT012354852	976371-5
HT015154503	2353135-6
HT012354868	976393-4
HT015107863	2314066-5
HT015107865	2314064-1
HT014954716	2264846-X
HT012355066	976708-3
HT016206239	2532400-7
HT015107876	2314053-7
HT014954721	2264851-3
HT012355214	976916-X
HT014954821	2264952-9
HT015155042	2352596-4
HT015108070	2313859-2
HT012356090	978270-9
HT012356100	978286-2
HT015155053	2352585-X
HT015155055	2352583-6
HT014540411	2207851-4
HT014540420	2207860-5
HT014540658	2208115-X
HT012356288	978557-7
HT015108082	2313847-6
HT015155067	2352571-X
HT014540681	2208138-0
HT012356449	978793-8
HT012356457	978808-6
HT014954915	2265048-9
HT014540694	2208151-3
HT015108430	2313499-9
HT015155738	2351900-9
HT015155741	2351897-2
HT012356813	979351-3
HT015155751	2351887-X
HT012356822	979363-X
HT015155752	2351886-8
HT012357097	979772-5
HT015156019	2351619-7
HT012357479	980319-1
HT012357491	980337-3
HT012357542	980401-8
HT012357659	980594-1
HT015156036	2351602-1
HT012357839	980868-1
HT015156416	2351221-0
HT012357945	981020-1
HT016257205	2539734-5
HT015156711	2350926-0
HT012358488	981965-4
HT012358490	981969-1
HT015157033	2350604-0
HT012358492	981973-3
HT015109220	2312710-7
HT015157036	2350601-5
HT012358501	981983-6
HT017145910	2651381-X
HT015157045	2350592-8
HT012358746	982368-2
HT016257721	2540291-2
HT015157476	2350161-3
HT018810103	2840333-2
HT015109516	2312414-3
HT015109517	2312413-1
HT018810116	2840347-2
HT012361432	986558-5
HT015157488	2350149-2
HT012361498	986668-1
HT015109533	2312397-7
HT012361515	986700-4
HT015157752	2349885-7
HT015157755	2349882-1
HT012361548	986743-0
HT012347934	920593-7
HT012348230	920961-X
HT015413709	2405171-8
HT015110173	2311758-8
HT012348516	948060-2
HT012348519	948066-3
HT012348521	948073-0
HT015413719	2405183-4
HT012348538	948100-X
HT012348544	948113-8
HT015110522	2311409-5
HT015158650	2348986-8
HT015158651	2348985-6
HT014540609	2208060-0
HT015158654	2348982-0
HT012348961	950784-X
HT015110530	2311401-0
HT012348964	950790-5
HT015059304	2279097-4
HT012348969	950807-7
HT015059324	2279120-6
HT015158670	2348966-2
HT015158674	2348962-5
HT015110536	2311395-9
HT015110537	2311394-7
HT017056243	2638546-6
HT012350229	968190-5
HT017056646	2638997-6
HT015159205	2348430-5
HT012350236	968205-3
HT017056665	2639016-4
HT014832237	2248041-9
HT015996946	2504439-4
HT014832550	2248364-0
HT014832668	2248485-1
HT015159465	2348170-5
HT015997311	2504847-8
HT015159721	2347913-9
HT015159725	2347909-7
HT017057794	2640365-1
HT012351899	970979-4
HT015111278	2310653-0
HT015159993	2347641-2
HT015159995	2347639-4
HT012352403	971958-1
HT012352577	972278-6
HT012352679	972446-1
HT012353202	973418-1
HT012353213	973445-4
HT014947112	2263042-9
HT014947116	2263046-6
HT014947135	2263065-X
HT014947142	2263072-7
HT014947155	2263085-5
HT014947349	2263291-8
HT014947571	2263516-6
HT014947574	2263519-1
HT012354346	975607-3
HT012354348	975609-7
HT012354350	975616-4
HT012354358	975630-9
HT013945748	2135908-8
HT013945988	2136155-1
HT014947735	2263684-5
HT012354616	976030-1
HT014947746	2263695-X
HT014947755	2263705-9
HT014947762	2263712-6
HT012355075	976718-6
HT012355098	976758-7
HT012355107	976768-X
HT013925508	2134776-1
HT012355385	977177-3
HT013925511	2134779-7
HT012355392	977188-8
HT013925520	2134789-X
HT012356284	978553-X
HT012356295	978565-6
HT012356633	979085-8
HT018596894	2816679-6
HT018596897	2816690-5
HT012357555	980416-X
HT012357556	980418-3
HT012357620	980527-8
HT012357749	980743-3
HT012357767	980768-8
HT012357849	980878-4
HT012357851	980880-2
HT012357865	980899-1
HT012357866	980901-6
HT012357985	981078-X
HT015988783	2502510-7
HT015988793	2502521-1
HT015988798	2502527-2
HT012358533	982033-4
HT015989030	2502825-X
HT013946687	2136864-8
HT013946695	2136872-7
HT013946713	2136891-0
HT015989271	2503105-3
HT012358758	982384-0
HT012359023	982773-0
HT012361567	986770-3
HT015989442	2503310-4
HT012361597	986817-3
HT014540214	2207646-3
HT012361674	986927-X
HT012361679	986932-3
HT012361687	986943-8
HT012361688	986944-X
HT012361692	986956-6
HT012361702	986972-4
HT012361712	986983-9
HT012361716	986988-8
HT012361720	987004-0
HT015153647	2353991-4
HT018679948	2825920-8
HT015153665	2353973-2
HT018680451	2826037-5
HT015153937	2353701-2
HT012347959	920622-X
HT012347960	920623-1
HT012347963	920628-0
HT012347966	920631-0
HT012347974	920641-3
HT012348565	948145-X
HT015153965	2353673-1
HT015153972	2353666-4
HT012348579	948161-8
HT012348598	948188-6
HT012348603	948193-X
HT012348616	949889-8
HT012348983	950926-4
HT015107661	2314266-2
HT017145864	2651335-3
HT012349238	951503-3
HT016206269	2532433-0
HT012349246	951524-0
HT012349248	951526-4
HT012349459	951994-4
HT014540371	2207810-1
HT014540383	2207822-8
HT016206993	2533303-3
HT015155078	2352560-5
HT012350244	968218-1
HT015155084	2352554-X
HT014540407	2207847-2
HT015108274	2313655-8
HT014540421	2207861-7
HT012350253	968244-2
HT014540427	2207867-8
HT014954918	2265051-9
HT012350570	968803-1
HT012350571	968805-5
HT014540439	2207879-4
HT015108283	2313646-7
HT012350575	968810-9
HT015155445	2352193-4
HT014540443	2207883-6
HT018681812	2826157-4
HT012350586	968833-X
HT012350589	968837-7
HT017146110	2651596-9
HT017146239	2651735-8
HT012351207	969881-4
HT013924990	2134249-0
HT013925092	2134353-6
HT012351213	969890-5
HT012351225	969908-9
HT012351230	969914-4
HT015059312	2279107-3
HT012351594	970478-4
HT015156439	2351198-9
HT016258228	2540027-7
HT015156446	2351191-6
HT016258232	2540589-5
HT012351607	970496-6
HT013925255	2134518-1
HT016258243	2540371-0
HT016258247	2539663-8
HT012351632	970530-2
HT012351635	970538-7
HT015156455	2351182-5
HT012351903	970990-3
HT012351909	970998-8
HT012352139	971431-5
HT015109006	2312924-4
HT014832245	2248049-3
HT012352888	972853-3
HT015109011	2312919-0
HT012353073	973206-8
HT015157048	2350589-8
HT012353430	973892-7
HT015109236	2312694-2
HT015109238	2312692-9
HT015157058	2350579-5
HT014832539	2248353-6
HT014832677	2248494-2
HT012354063	975118-X
HT012354618	976033-7
HT012354634	976059-3
HT012354646	976080-5
HT012355230	976939-0
HT014540340	2207776-5
HT012356114	978306-4
HT015109544	2312386-2
HT015157764	2349873-0
HT012356842	979392-6
HT012356846	979397-5
HT015157779	2349858-4
HT015157780	2349857-2
HT014540373	2207812-5
HT015109998	2311933-0
HT014540398	2207837-X
HT014540403	2207842-3
HT017056262	2638565-X
HT012351179	969833-4
HT012351521	970350-0
HT014540667	2208124-0
HT014540683	2208140-9
HT017056841	2639213-6
HT017057207	2638684-7
HT017057222	2639188-0
HT017057173	2639555-1
HT017057187	2638672-0
HT014832232	2248036-5
HT017057191	2638968-X
HT014832244	2248048-1
HT014832811	2248634-3
HT014832814	2248637-9
HT012351557	970417-6
HT012353054	973168-4
HT012353061	973184-2
HT012353182	973389-9
HT012353190	973399-1
HT012353402	973832-0
HT013924975	2134234-9
HT015153608	2354030-8
HT012353847	974681-X
HT015153620	2354018-7
HT013924983	2134242-8
HT014954616	2264742-9
HT015154504	2353134-4
HT018598786	2816999-2
HT012355053	976692-3
HT013925240	2134503-X
HT016206228	2532389-1
HT015107864	2314065-3
HT012355064	976706-X
HT012355070	976712-5
HT012355206	976904-3
HT015154735	2352903-9
HT015155038	2352600-2
HT015155043	2352595-2
HT015155046	2352592-7
HT012356106	978293-X
HT012356109	978298-9
HT014954823	2264954-2
HT013925510	2134778-5
HT015108076	2313853-1
HT013925525	2134795-5
HT015155062	2352576-9
HT014954911	2265044-1
HT015155431	2352207-0
HT015108437	2313492-6
HT012356817	979358-6
HT018807859	2840131-1
HT012357086	979760-9
HT018807884	2840155-4
HT015156017	2351621-5
HT012357485	980328-2
HT012357493	980340-3
HT012357655	980578-3
HT012357663	980601-5
HT012357724	980702-0
HT012357847	980876-0
HT012358277	981599-5
HT012358283	981609-4
HT015059465	2279294-6
HT012358498	981980-0
HT015059677	2279527-3
HT012358500	981982-4
HT016257373	2539905-6
HT012358738	982357-8
HT016257383	2539915-9
HT015059685	2279536-4
HT015059763	2279628-9
HT012359301	983150-2
HT012359307	983156-3
HT012361400	986500-7
HT012361403	986508-1
HT015157479	2350158-3
HT012361421	986543-3
HT018810115	2840345-9
HT015109521	2312409-X
HT012361451	986589-5
HT012361456	986598-6
HT012361470	986621-8
HT012361475	986626-7
HT016257886	2540487-8
HT012361484	986640-1
HT016257899	2540500-7
HT016257909	2540510-X
HT012361509	986681-4
HT015109757	2312174-9
HT015157747	2349890-0
HT012361532	986722-3
HT012347655	920272-9
HT012347932	920591-3
HT012347938	920598-6
HT015996179	2503963-5
HT015996186	2503941-6
HT012348221	920952-9
HT015996197	2504547-7
HT015158291	2349345-8
HT012348234	920968-2
HT012348515	948059-6
HT012348520	948067-5
HT014540301	2207737-6
HT015110326	2311605-5
HT012348528	948087-0
HT014540307	2207743-1
HT012348540	948108-4
HT015158485	2349151-6
HT012348548	948118-7
HT017145860	2651330-4
HT015158648	2348988-1
HT015110528	2311403-4
HT012348963	950788-7
HT013945752	2135912-X
HT015158678	2348958-3
HT017146069	2651553-2
HT012349449	951978-6
HT012349451	951981-6
HT012349456	951988-9
HT017146099	2651584-2
HT017146111	2651597-0
HT017146117	2651603-2
HT012349927	967637-5
HT018812035	2840566-3
HT015159206	2348429-9
HT017146287	2651787-5
HT012350553	968781-6
HT012350562	968791-9
HT015159450	2348185-7
HT015111001	2310930-0
HT015159456	2348179-1
HT015159464	2348171-7
HT013925251	2134514-4
HT013925254	2134517-X
HT013946787	2136967-7
HT015159718	2347916-4
HT013946796	2136976-8
HT015111276	2310655-4
HT013946819	2136999-9
HT013946823	2137003-5
HT015111277	2310654-2
HT012352132	971415-7
HT012352141	971435-2
HT012352145	971443-1
HT012352415	971982-9
HT012352581	972285-3
HT014832541	2248355-X
HT012353203	973419-3
HT012353205	973425-9
HT015111491	2310440-5
HT015160348	2347285-6
HT012353424	973883-6
HT014947119	2263049-1
HT012353652	974283-9
HT014540186	2207617-7
HT012353854	974688-2
HT014947153	2263083-1
HT012353866	974714-X
HT014947159	2263090-9
HT014947163	2263094-6
HT014947347	2263289-X
HT012354352	975619-X
HT018595778	2816594-9
HT014947733	2263682-1
HT018595805	2816620-6
HT014947739	2263688-2
HT012354877	976408-2
HT012355081	976729-0
HT012355084	976733-2
HT012355087	976741-1
HT014540608	2208059-4
HT014578214	2211881-0
HT012355546	977424-5
HT012355964	978064-6
HT014578217	2211884-6
HT014832505	2248316-0
HT012357121	979805-5
HT012357550	980409-2
HT012361765	987076-3
HT015996641	2504100-9
HT012361782	987100-7
HT015159213	2348422-6
HT012361253	986254-7
HT012361262	986265-1
HT015997159	2504680-9
HT012360996	985840-4
HT012360088	984439-9
HT012360089	984442-9
HT015997304	2504839-9
HT015997309	2504845-4
HT015159476	2348159-6
HT015111016	2310915-4
HT012360116	984487-9
HT015159730	2347904-8
HT018808979	2840295-9
HT015159738	2347896-2
HT012360171	984586-0
HT012360184	984613-X
HT012360189	984620-7
HT012347690	920315-1
HT014947168	2263099-5
HT014947172	2263103-3
HT012091058	165746-X
HT012091061	165750-1
HT014947184	2263115-X
HT012348639	949980-5
HT012091577	180439-X
HT012091914	184240-7
HT012348656	950004-2
HT012091925	184297-3
HT018810130	2840360-5
HT012348974	950817-X
HT012092260	185224-3
HT014947579	2263524-5
HT014947953	2263909-3
HT014947964	2263920-2
HT014947970	2263928-7
